ID_Unico,Estado,Fecha_Prog
63414-BX80182 / VALVULA CONTROL MV3 FRENO PARQUEO / SISTEMA FRENOS / VT31VT34,PENDIENTE,
63442-1U3302R / 5395738 /DIENTE BALDE (ROCKERO) / BALDE / KOBELCO SK140LC RE28RE28,PENDIENTE,
63442-1U3302R / 5395738 /DIENTE BALDE (ROCKERO) / BALDE / KOBELCO SK140LC RE28RE52,PENDIENTE,
63507-NS60ZL750MG / BATERIA MAC / ELECTRICO / ATLAS COPCO PI18PI23,PENDIENTE,
63507-NS60ZL750MG / BATERIA MAC / ELECTRICO / ATLAS COPCO PI18PI21,PENDIENTE,
63507-NS60ZL750MG / BATERIA MAC / ELECTRICO / ATLAS COPCO PI18PI18,PENDIENTE,
63507-NS60ZL750MG / BATERIA MAC / ELECTRICO / ATLAS COPCO PI18EM PE01,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PECG27,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PECP17,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PECO36,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PECP20,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PEPI20,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PEIR03,PENDIENTE,
63619-40106 / BOMBA ELECTRICA FACET METALICA / SISTEMA COMBUSTIBLE / PECG19,PENDIENTE,
63797-47599300 / TAPA LAMPARA / SISTEMA ELECTRICO / CASE SR200CG29,PENDIENTE,
64053-8P-2019 / ANILLO SELLO / SERVOTRANSMISION / CAT D6HBZ02,PENDIENTE,
64053-8P-2019 / ANILLO SELLO / SERVOTRANSMISION / CAT D6HCG25,PENDIENTE,
64227-20Y-32-11321 / ZAPATA EXCAVADORA / TREN DE RODAJE / VOLVO EC240BCLRE21,PENDIENTE,
64228-N/A / KIT ORING SERIE 0 MARCA HERCULES / SELLOS / GENERALRE21,PENDIENTE,
"64715-/ VALVULA BOLA CROMADA NAPOLI 32 - 2"" / SUMINISTRO DE COMBUSTIBLE / TE01TA03",PENDIENTE,
64761-130505048CH / BOLA GOMA / SISTEMA NEUMATICO / TPB60EM MN29,PENDIENTE,
64761-130505048CH / BOLA GOMA / SISTEMA NEUMATICO / TPB60EM MN46,PENDIENTE,
64761-130505048CH / BOLA GOMA / SISTEMA NEUMATICO / TPB60EM MN48,PENDIENTE,
64761-130505048CH / BOLA GOMA / SISTEMA NEUMATICO / TPB60EM MN40,PENDIENTE,
64761-130505048CH / BOLA GOMA / SISTEMA NEUMATICO / TPB60EM MN42,PENDIENTE,
64761-130505048CH / BOLA GOMA / SISTEMA NEUMATICO / TPB60EM MN50,PENDIENTE,
64905-T229406 (8826) / PLATO / SERVOTRANSMISION / JHON DEER 410JRE17,PENDIENTE,
64905-T229406 (8826) / PLATO / SERVOTRANSMISION / JHON DEER 410JRE41,PENDIENTE,
65047-60923 / CONTROL DEL AIRE ACONDICIONADO / CABINA / CHEVROLET DMAX VP42VP47,PENDIENTE,
65063-B96394150-N / PLACA EXTERNA REVERSIBLE VERDE UN SET X 3 UNDS / ROTOR 840DTR / VSI 7150SETR15,PENDIENTE,
65064-B96394150-O / PLACA EXTERNA REVERSIBLE VERDE UN SET X 3 UNDS / ROTOR 840DTR / VSI 7150SETR15,PENDIENTE,
65271-66852 / VIGIA ROTOR / SISTEMA FRESADO / WIRTEN W150RC03,PENDIENTE,
65460-9W8552 / PUNTA CUCHARON J550 / CUCHARON / KOBELCO SK 350RE38,PENDIENTE,
65461-1073378 / PASADOR SEGURO PUNTA CUCHARON J550 / CUCHARON / KOBELCO SK 350RE38,PENDIENTE,
65543-23681-E0040 (23745) / SELLO INYECTORES / MOTOR / KOBELCO SK350 RE35RE35,PENDIENTE,
65566-VOE16021529 / CONTROL DISPLAY / SISTEMA ELECTRICO / VOLCO G930 MN15MN15,PENDIENTE,
65667-62092Z-C3 / RODAMIENTO RIGIDO DE BOLAS CON SELLO MARCA FAG / MOTOR ELECTRICO / GENERALPS01,PENDIENTE,
65667-62092Z-C3 / RODAMIENTO RIGIDO DE BOLAS CON SELLO MARCA FAG / MOTOR ELECTRICO / GENERALPA05,PENDIENTE,
65668-6308ZZ-C3 / RODAMIENTO RIGIDO DE BOLAS DE UNA HILERA MARCA FAG / MOTOR ELECTRICO / GENERALPS01,PENDIENTE,
65668-6308ZZ-C3 / RODAMIENTO RIGIDO DE BOLAS DE UNA HILERA MARCA FAG / MOTOR ELECTRICO / GENERALCD04,PENDIENTE,
65834-2889179 / TAPA DEL MECANISMO DE VALVULA / MOTOR / CAT 950H CG23CG23,PENDIENTE,
65835-4265377 (3638597) / STOP TRASERO / SISTEMA ELECTRICO / CAT 950H CG23CG23,PENDIENTE,
66080-5658287 / CULATA / MOTOS ISX500 / KENWORTH T800 VT39VT39,PENDIENTE,
66084-334/D1062 / EVAPORADOR / SISTEMA AIRE ACONDICIONADO / JCB HD110W RE46RE46,PENDIENTE,
66198-1310427 / SENSOR TEMPERATURA / TRANSMISION / CAT 938GCG14,PENDIENTE,
66242-410241591 / ASIENTO EMPUJADOR / SISTEMA NEUMATICO / EM MN TP60EM MN57,PENDIENTE,
66242-410241591 / ASIENTO EMPUJADOR / SISTEMA NEUMATICO / EM MN TP60EM MN49,PENDIENTE,
66242-410241591 / ASIENTO EMPUJADOR / SISTEMA NEUMATICO / EM MN TP60EM MN55,PENDIENTE,
66242-410241591 / ASIENTO EMPUJADOR / SISTEMA NEUMATICO / EM MN TP60EM MN32,PENDIENTE,
66249-TARJETA RECARGABLE PARA GASOLINA EQUIPOS 0201042891VP50,PENDIENTE,
66521-4248681 / AMORTIGUADOR GAS / CABINA / CAT 420F RE42RE42,PENDIENTE,
66521-4248681 / AMORTIGUADOR GAS / CABINA / CAT 420F RE42RE40,PENDIENTE,
66692-400-15236 / SOLENOIDE / SISTEMA HIDRAULCO / JCB HD110WT RE51RE51,PENDIENTE,
66820-3558242C93 (4392958C91) / BRAZO CORTO DERECHO - SHEPPARD M80 / DIRECCION / INTER -7400VD127,PENDIENTE,
66968-2101634 (2405600) / ACOPLAMIENTO REMANUFACTURADO / SISTEMA HIDRAULICO / WIRTGEN W150 RC04RC04,PENDIENTE,
66968-2101634 (2405600) / ACOPLAMIENTO REMANUFACTURADO / SISTEMA HIDRAULICO / WIRTGEN W150 RC04RC03,PENDIENTE,
67039-TARJETA RECARGABLE / GASOLINA / EQUIPOS VP51 No. 0201274821VP51,PENDIENTE,
67040-TARJETA RECARGABLE / GASOLINA / EQUIPOS VP52 No. 0201274822VP52,PENDIENTE,
67101-11-720 / CONECTOR 7 VIAS HEMBRA / SISTEMA ELECTRICO / VOLCOCB08,PENDIENTE,
67101-11-720 / CONECTOR 7 VIAS HEMBRA / SISTEMA ELECTRICO / VOLCOVT39,PENDIENTE,
67101-11-720 / CONECTOR 7 VIAS HEMBRA / SISTEMA ELECTRICO / VOLCOCB05,PENDIENTE,
67241-4304633 / EJE TREN CORREDIZO / TRANSMISION EATON 14120 / INTER 7600VD98,PENDIENTE,
67245-23B-70-31332 / BRONCES CUCHILLA / ESTRUCTURA / KOMATSU GD555-5 MN17MN17,PENDIENTE,
67246-23B-70-31451 / SHIM / ESTRUCTURA / KOMATSU GD555-5 MN17MN17,PENDIENTE,
67269-KLKR015 / FUSIBLE BUSSMAN TIPO C CON PESTAÑA 15 AMP / ELECTRICO / PA05PA05,PENDIENTE,
67270-KLKR005 / FUSIBLE BUSSMAN TIPO C CON PESTAÑA 5 AMP / ELECTRICO / PA05PA05,PENDIENTE,
67293-218681-01 / ALABE INICIAL DERECHO / SISTEMA DE ARRASTRE DE MATERIAL / CT02CT02,PENDIENTE,
67294-/ MODELO EN MADERA DE ALABE INICIAL (APLICA PARA DERECHO E IZQUIERDO) / SISTEMA DE ARRASTRE DE MATERIAL / CT02CT02,PENDIENTE,
67359-VOE11708996 / CRUCETA / TRANSMISION / VOLVO L110F CG26CG26,PENDIENTE,
67528-3014576 / BOBINA / SISTEMA HIDRAULICO / CAT PS150C CO43CO55,PENDIENTE,
67596-301-1C-S-R1 / RELAY 5 PATAS 12V / SISTEMA ELECTRICO / CASE SR200 CG36VD15,PENDIENTE,
67615-994346 / KIT REPARACION MENOR FAN CLUTCH DMA DOS TIEMPOS / MOTOR / INTER 7600VT34,PENDIENTE,
67615-994346 / KIT REPARACION MENOR FAN CLUTCH DMA DOS TIEMPOS / MOTOR / INTER 7600VT33,PENDIENTE,
67615-994346 / KIT REPARACION MENOR FAN CLUTCH DMA DOS TIEMPOS / MOTOR / INTER 7600VT40,PENDIENTE,
67615-994346 / KIT REPARACION MENOR FAN CLUTCH DMA DOS TIEMPOS / MOTOR / INTER 7600VT41,PENDIENTE,
67616-994349 / KIT REPARACION FRICCION FAN CLUTCH DOS TIEMPOS / MOTOR / INTER 7600VT34,PENDIENTE,
67616-994349 / KIT REPARACION FRICCION FAN CLUTCH DOS TIEMPOS / MOTOR / INTER 7600VT33,PENDIENTE,
67616-994349 / KIT REPARACION FRICCION FAN CLUTCH DOS TIEMPOS / MOTOR / INTER 7600VT40,PENDIENTE,
67616-994349 / KIT REPARACION FRICCION FAN CLUTCH DOS TIEMPOS / MOTOR / INTER 7600VT41,PENDIENTE,
67881-MPW40 / GUARDAMOTOR DE 10 A 16 AMPERIOS 220 V WEG / SISTEMA ELECTRICO / GENERALTR02,PENDIENTE,
67908-204424 / RACOR / SISTEMA DE FRENOS / VTVT33,PENDIENTE,
67972-PR1002/67 / CAJA ESTANCA PVC / SISTEMA ELECTRICO / KAESER PI14PI14,PENDIENTE,
68025-Z559789-01-FAG / RODAMIENTO RIGIDO DE UNA HILERA / FAN CLUTH / INTERNATIONAL 7600VT34,PENDIENTE,
68025-Z559789-01-FAG / RODAMIENTO RIGIDO DE UNA HILERA / FAN CLUTH / INTERNATIONAL 7600VT33,PENDIENTE,
68041-4392956C91 / BRAZO CORTO IZQUIERDO - SHEPPARD M100 / DIRECCION / INTER 7600VD127,PENDIENTE,
68041-4392956C91 / BRAZO CORTO IZQUIERDO - SHEPPARD M100 / DIRECCION / INTER 7600VD99,PENDIENTE,
68091-YN63D00006P2-GN / GUARDA CARRIL / TREN RODAJE / KOBELCO SK210 RE30RE30,PENDIENTE,
68091-YN63D00006P2-GN / GUARDA CARRIL / TREN RODAJE / KOBELCO SK210 RE30RE33,PENDIENTE,
68202-17460 / CORREA / AIRE ACONDICIONADO / HYUNDAI CG25CG25,PENDIENTE,
68210-N/A / TERMINAL COBRE TIPO OJO 70 A / SISTEMA ELECTRICO / GENERALCO55,PENDIENTE,
68212-N/A / TERMINAL COBRE TIPO OJO 125 A / SISTEMA ELECTRICO / GENERALCO55,PENDIENTE,
68212-N/A / TERMINAL COBRE TIPO OJO 125 A / SISTEMA ELECTRICO / GENERALCO39,PENDIENTE,
68226-N/A / SWITCH PULSADOR JOYSTICK / SISTEMA ELECTRICO / GENERALCO39,PENDIENTE,
68226-N/A / SWITCH PULSADOR JOYSTICK / SISTEMA ELECTRICO / GENERALCO55,PENDIENTE,
68234-N/A / CORREA 15390 / MOTOR / GENERALCO44,PENDIENTE,
68246-335/D1067 / MANIFOLD BOMBA / SISTEMA HIDRAULICO / JCB HD 110W RE47RE47,PENDIENTE,
68251-7W2059-IPD / EMPAQUETADURA CULATA / MOTOR / CAT 3208 PE07PE07,PENDIENTE,
68261-6002285 / BOMBA DEPOSITO AGUA LIMPIPARABRISAS / CABINA / KENWORTH - T800VD51,PENDIENTE,
68261-6002285 / BOMBA DEPOSITO AGUA LIMPIPARABRISAS / CABINA / KENWORTH - T800VT39,PENDIENTE,
68265-8980539160 / LAMPARA DELANTERA IZQUIERDA / SISTEMA ELECTRICO / CHEVROLET NKR MOD. 2006 CA02CA02,PENDIENTE,
68266-PF043SLS140 (8943317231) / PERA FRENO AHOGO / SISTEMA FRENO / CHEVROLET NKR MOD. 2006 CA02CA02,PENDIENTE,
68300-662101109K / KINGPIN DE PLATO / ESTRUCTURA / VOLCO RANDOMVR38,PENDIENTE,
68300-662101109K / KINGPIN DE PLATO / ESTRUCTURA / VOLCO RANDOMVR39,PENDIENTE,
68346-FEE149-4-03380 / EMPAQUETADURA COMPLETA CILINDRO HYVA / SISTEMA HIDRAULICO / KENWORTH VDVD77,PENDIENTE,
68349-6101737C1 / LUZ PUERTA / SISTEMA ELECTRICO / INTERNACIONAL PROSTAR VT31VT31,PENDIENTE,
68410-N/A / CAPACITOR 46 UF A 580V / SISTEMA ELECTRICO / KAESER PI15PI15,PENDIENTE,
68410-N/A / CAPACITOR 46 UF A 580V / SISTEMA ELECTRICO / KAESER PI15PI16,PENDIENTE,
68410-N/A / CAPACITOR 46 UF A 580V / SISTEMA ELECTRICO / KAESER PI15PI14,PENDIENTE,
68410-N/A / CAPACITOR 46 UF A 580V / SISTEMA ELECTRICO / KAESER PI15PI17,PENDIENTE,
68593-AT320220 / TANQUE EXPANSION / SISTEMA REFRIGERACION / JHON DEER 410JRE17,PENDIENTE,
68603-N/A / VASTAGO CROMADO DIAMETRO 30 MM X 1 MT / ESTRUCTURA / GENERALTR10,PENDIENTE,
68604-N/A / VASTAGO CROMADO DIAMETRO 40 MM X 1 MT / ESTRUCTURA / GENERALTR10,PENDIENTE,
68990-3253907 / COUPLING EJE EXCENTRICO / SISTEMA VIBRACION / CAT CB2.7 CO52CO52,PENDIENTE,
68992-5674655 / PRISIONERO DE BOLA / CABINA / CAT CB2.7 CO52CO52,PENDIENTE,
68992-5674655 / PRISIONERO DE BOLA / CABINA / CAT CB2.7 CO52CO60,PENDIENTE,
69012-095-1020 (16-19167-001) / BARRA EN V / SUSPENSION / FREIGHTLINER TA05TA05,PENDIENTE,
69012-095-1020 (16-19167-001) / BARRA EN V / SUSPENSION / FREIGHTLINER TA05TA03,PENDIENTE,
69013-RE43497 / SWITCH VENTILADOR / SISTEMA REFRIGERACION / JHON DEERE 410L RE44RE44,PENDIENTE,
69034-334/F0411 / SWITH MODO DIRECCION / SISTEMA ELECTRICO / JCB HD110W RE51RE51,PENDIENTE,
69036-VH16100E0375 / BOMBA AGUA / SISTEMA REFRIGERACION / KOBELCO SK210 RE30RE30,PENDIENTE,
69066-EZC400N3320N / TOTALIZADOR 300 AMP INTERRUPTOR 320A 600 V MARCA SCHNEIDER / SISTEMA ELECTRICO / CONTROL ELECTRICO PA05PA05,PENDIENTE,
69067-4P3977 / EMPAQUETADURA DE CULATA DE CILINDRO / MOTOR / CAT 120H MN11MN11,PENDIENTE,
69141-2848A123 / SENSOR TEMPERATURA DE AGUA PERKINS / SISTEMA REFRIGERACION / WARRIOR 1800 TR10TR10,PENDIENTE,
69263-3328760 / EMPAQUE TAPA REPARTICION / MOTOR ISM / INTER 7600VD131,PENDIENTE,
69334-260-2276 / GUARDA CARRIL / TREN RODAJE / CAT 324D RE23RE23,PENDIENTE,
69335-328546ETN / KIT SPLINDER / SISTEMA DIRECCION / KENWORTH T800 VT39VT39,PENDIENTE,
69544-3013423 / SOLENOIDE (12 VDC)CONTROL BOMBA / HIDRAULICO / CO46 - CAT CB534DCO46,PENDIENTE,
69591-K256-880-4R / LAMPARA FRONTAL DERECHA (CARCASA DE UNIDADES) / SISTEMA ELECTRICO / KENWORTH T800VD69,PENDIENTE,
69592-3-2048-3 / BISEL FARO DOBLE EMBELLECEDOR / CABINA / KENWORTH T800VD69,PENDIENTE,
"600167-LLAVE PARA TUBO 24""TR03",PENDIENTE,
